Dia,Hora,HBV,15 min,01 h,04 h,24 h,96 h

01/11/2002,00:04:20,nan,0.0,0.0,0.0,13.4,16.4

01/11/2002,00:19:20,nan,0.0,0.0,0.0,13.4,16.4

01/11/2002,00:34:20,nan,0.0,0.0,0.0,13.4,16.4

01/11/2002,00:49:20,nan,0.0,0.0,0.0,13.4,16.4

01/11/2002,01:04:20,nan,0.0,0.0,0.0,12.8,16.4

01/11/2002,01:19:20,nan,0.0,0.0,0.0,12.6,16.4

01/11/2002,01:34:20,nan,0.0,0.0,0.0,11.6,16.4

01/11/2002,01:49:20,nan,0.0,0.0,0.0,9.2,16.4

01/11/2002,02:04:20,nan,0.0,0.0,0.0,7.4,16.4

01/11/2002,02:19:20,nan,0.0,0.0,0.0,6.8,16.4

01/11/2002,02:34:20,nan,0.0,0.0,0.0,6.6,16.4

01/11/2002,02:49:20,nan,0.0,0.0,0.0,6.2,16.4

01/11/2002,03:04:20,nan,0.0,0.0,0.0,6.2,16.4

01/11/2002,03:19:20,nan,0.2,0.2,0.2,5.6,16.6

01/11/2002,03:34:20,nan,0.0,0.2,0.2,5.2,16.6

01/11/2002,03:49:20,nan,0.0,0.2,0.2,5.2,16.6

01/11/2002,04:04:20,nan,0.0,0.2,0.2,5.2,16.6

01/11/2002,04:19:20,nan,0.0,0.0,0.2,5.2,16.6

01/11/2002,04:34:20,nan,0.0,0.0,0.2,5.2,16.6

01/11/2002,04:49:20,nan,0.0,0.0,0.2,5.2,16.6

01/11/2002,05:04:20,nan,0.0,0.0,0.2,5.2,16.6

01/11/2002,05:19:20,nan,0.0,0.0,0.2,5.2,16.6

01/11/2002,05:34:20,nan,0.0,0.0,0.2,5.0,16.6

01/11/2002,05:49:20,nan,0.0,0.0,0.2,5.0,16.6

01/11/2002,06:04:20,nan,0.0,0.0,0.2,5.0,16.6

01/11/2002,06:19:20,nan,0.0,0.0,0.2,5.0,16.6

01/11/2002,06:34:20,nan,0.0,0.0,0.2,5.0,16.6

01/11/2002,06:49:20,nan,0.0,0.0,0.2,4.6,16.6

01/11/2002,07:04:20,nan,0.0,0.0,0.2,4.2,16.6

