Dia,Hora,HBV,15 min,01 h,04 h,24 h,96 h

01/03/2002,00:04:20,nan,0.0,0.0,0.0,0.0,8.2

01/03/2002,00:19:20,nan,0.0,0.0,0.0,0.0,8.2

01/03/2002,00:34:20,nan,0.0,0.0,0.0,0.0,8.2

01/03/2002,00:49:20,nan,0.0,0.0,0.0,0.0,8.2

01/03/2002,01:04:20,nan,0.0,0.0,0.0,0.0,8.2

01/03/2002,01:19:20,nan,0.0,0.0,0.0,0.0,8.2

01/03/2002,01:34:20,nan,0.0,0.0,0.0,0.0,8.2

01/03/2002,01:49:20,nan,0.0,0.0,0.0,0.0,8.2

01/03/2002,02:04:20,nan,0.0,0.0,0.0,0.0,8.2

01/03/2002,02:19:20,nan,0.0,0.0,0.0,0.0,8.2

01/03/2002,02:34:20,nan,0.0,0.0,0.0,0.0,8.2

01/03/2002,02:49:20,nan,0.0,0.0,0.0,0.0,8.2

01/03/2002,03:04:20,nan,0.0,0.0,0.0,0.0,8.2

01/03/2002,03:19:20,nan,0.0,0.0,0.0,0.0,8.2

01/03/2002,03:34:20,nan,0.0,0.0,0.0,0.0,8.2

01/03/2002,03:49:20,nan,0.0,0.0,0.0,0.0,8.2

01/03/2002,04:04:20,nan,0.0,0.0,0.0,0.0,8.2

01/03/2002,04:19:20,nan,0.0,0.0,0.0,0.0,8.2

01/03/2002,04:34:20,nan,0.0,0.0,0.0,0.0,8.2

01/03/2002,04:49:20,nan,0.0,0.0,0.0,0.0,8.2

01/03/2002,05:04:20,nan,0.0,0.0,0.0,0.0,8.2

01/03/2002,05:19:20,nan,0.0,0.0,0.0,0.0,8.2

01/03/2002,05:34:20,nan,0.0,0.0,0.0,0.0,8.2

01/03/2002,05:49:20,nan,0.0,0.0,0.0,0.0,8.2

01/03/2002,06:04:20,nan,0.0,0.0,0.0,0.0,8.0

01/03/2002,06:19:20,nan,0.0,0.0,0.0,0.0,7.6

01/03/2002,06:34:20,nan,0.0,0.0,0.0,0.0,7.4

01/03/2002,06:49:20,nan,0.0,0.0,0.0,0.0,7.4

01/03/2002,07:04:20,nan,0.0,0.0,0.0,0.0,7.4

01/03/2002,07:19:20,nan,0.0,0.0,0.0,0.0,7.4

01/03/2002,07:34:20,nan,0.0,0.0,0.0,0.0,6.6

01/03/2002,07:49:20,nan,0.0,0.0,0.0,0.0,6.0

01/03/2002,08:04:20,nan,0.0,0.0,0.0,0.0,5.2

01/03/2002,08:19:20,nan,0.0,0.0,0.0,0.0,5.0

01/03/2002,08:34:20,nan,0.0,0.0,0.0,0.0,5.0

01/03/2002,08:49:20,nan,0.0,0.0,0.0,0.0,5.0

01/03/2002,09:04:20,nan,0.0,0.0,0.0,0.0,5.0

01/03/2002,09:19:20,nan,0.0,0.0,0.0,0.0,4.4

01/03/2002,09:34:20,nan,0.0,0.0,0.0,0.0,0.2

01/03/2002,09:49:20,nan,0.0,0.0,0.0,0.0,0.0

01/03/2002,10:04:20,nan,0.0,0.0,0.0,0.0,0.0

01/03/2002,10:19:20,nan,0.0,0.0,0.0,0.0,0.0

01/03/2002,10:34:20,nan,0.0,0.0,0.0,0.0,0.0

01/03/2002,10:49:20,nan,0.0,0.0,0.0,0.0,0.0

01/03/2002,11:04:20,nan,0.0,0.0,0.0,0.0,0.0

01/03/2002,11:19:20,nan,0.0,0.0,0.0,0.0,0.0

01/03/2002,11:34:20,nan,0.0,0.0,0.0,0.0,0.0

