Relatório Pluviométrico da Estação: Tijuca

Dados normalizados para o Horário Brasileiro de Verão (HBV)

Dia         Hora      HBV   15 min   01 h   04 h   24 h   96 h
01/12/2009  00:00:20  HBV      0.0    0.0    0.0    0.0    1.6
01/12/2009  00:15:20  HBV      0.0    0.0    0.0    0.0    1.6
01/12/2009  00:30:20  HBV      0.0    0.0    0.0    0.0    1.6
01/12/2009  00:45:20  HBV      0.0    0.0    0.0    0.0    1.6
01/12/2009  01:00:20  HBV      0.0    0.0    0.0    0.0    1.6
01/12/2009  01:15:20  HBV      0.0    0.0    0.0    0.0    1.6
01/12/2009  01:30:20  HBV      0.0    0.0    0.0    0.0    1.6
01/12/2009  01:45:20  HBV      0.0    0.0    0.0    0.0    1.6
01/12/2009  02:00:20  HBV      0.0    0.0    0.0    0.0    1.6
01/12/2009  02:15:20  HBV      0.0    0.0    0.0    0.0    1.6
01/12/2009  02:30:20  HBV      0.0    0.0    0.0    0.0    1.6
01/12/2009  02:45:20  HBV      0.0    0.0    0.0    0.0    1.6
01/12/2009  03:00:20  HBV      0.0    0.0    0.0    0.0    1.6
01/12/2009  03:15:20  HBV      0.0    0.0    0.0    0.0    1.6
01/12/2009  03:30:20  HBV      0.0    0.0    0.0    0.0    1.6
01/12/2009  03:45:20  HBV      0.0    0.0    0.0    0.0    1.6
01/12/2009  04:00:20  HBV      0.0    0.0    0.0    0.0    1.6
01/12/2009  04:15:20  HBV      0.0    0.0    0.0    0.0    1.6
01/12/2009  04:30:20  HBV      0.0    0.0    0.0    0.0    1.6
01/12/2009  04:45:20  HBV      0.0    0.0    0.0    0.0    1.6
01/12/2009  05:00:20  HBV      0.0    0.0    0.0    0.0    1.6
01/12/2009  05:15:20  HBV      0.0    0.0    0.0    0.0    1.6
01/12/2009  05:30:20  HBV      0.0    0.0    0.0    0.0    1.6
01/12/2009  05:45:20  HBV      0.0    0.0    0.0    0.0    1.6
01/12/2009  06:00:20  HBV      0.0    0.0    0.0    0.0    1.6
01/12/2009  06:15:20  HBV      0.0    0.0    0.0    0.0    1.6
01/12/2009  06:30:20  HBV      0.0    0.0    0.0    0.0    1.6
01/12/2009  06:45:20  HBV      0.0    0.0    0.0    0.0    1.6
01/12/2009  07:00:20  HBV      0.0    0.0    0.0    0.0    1.6
01/12/2009  07:15:20  HBV      0.0    0.0    0.0    0.0    1.6
01/12/2009  07:30:20  HBV      0.0    0.0    0.0    0.0    1.6
01/12/2009  07:45:20  HBV      0.0    0.0    0.0    0.0    1.6
01/12/2009  08:00:20  HBV      0.0    0.0    0.0    0.0    1.6
01/12/2009  08:15:20  HBV      0.0    0.0    0.0    0.0    1.6
01/12/2009  08:30:20  HBV      0.0    0.0    0.0    0.0    1.6
01/12/2009  08:45:20  HBV      0.0    0.0    0.0    0.0    1.6
01/12/2009  09:00:20  HBV      0.0    0.0    0.0    0.0    1.6
01/12/2009  09:15:20  HBV      0.0    0.0    0.0    0.0    1.6
01/12/2009  09:30:20  HBV      0.0    0.0    0.0    0.0    1.6
01/12/2009  09:45:20  HBV      0.0    0.0    0.0    0.0    1.6
01/12/2009  10:00:20  HBV      0.0    0.0    0.0    0.0    1.6
01/12/2009  10:15:20  HBV      0.0    0.0    0.0    0.0    1.6
01/12/2009  10:30:20  HBV      0.0    0.0    0.0    0.0    1.6
01/12/2009  10:45:20  HBV      0.0    0.0    0.0    0.0    1.6
01/12/2009  11:00:20  HBV      0.0    0.0    0.0    0.0    1.6
01/12/2009  11:15:20  HBV      0.0    0.0    0.0    0.0    1.6
01/12/2009  11:30:20  HBV      0.0    0.0    0.0    0.0    1.6
01/12/2009  11:45:20  HBV      0.0    0.0    0.0     ND    1.6
